,name,iata_code,iso_country,latitude,longitude
7047,Krasnodar Pashkovsky International Airport,KRR,RU,45.034698486328,39.170501708984
7048,Makhachkala Uytash International Airport,MCX,RU,42.816799,47.652302
7049,Mineralnyye Vody Airport,MRV,RU,44.22510147094727,43.08190155029297
7050,Nalchik Airport,NAL,RU,43.51290130615234,43.636600494384766
7051,Vladikavkaz Beslan International Airport,OGZ,RU,43.205101,44.606602
7052,Magas Airport,IGT,RU,43.323268,45.012568
7053,Stavropol Shpakovskoye Airport,STW,RU,45.10919952392578,42.11280059814453
7054,Platov International Airport,ROV,RU,47.493888,39.924722
7055,Taganrog Yuzhny Airport,TGK,RU,47.1983333,38.8491667
7056,Sochi International Airport,AER,RU,43.449902,39.9566
7057,Astrakhan Narimanovo Boris M. Kustodiev International Airport,ASF,RU,46.282843,48.010511
7058,Elista Airport,ESL,RU,46.3739013671875,44.33089828491211
7059,Volgograd International Airport,VOG,RU,48.782501220703125,44.34550094604492
7060,Williston Basin International Airport,XWA,US,48.258387,-103.748797
7061,Spirit Lake Municipal Airport,RTL,US,43.387500762939,-95.139198303223
7062,Chelyabinsk Balandino Airport,CEK,RU,55.305801,61.5033
7063,Magnitogorsk International Airport,MQF,RU,53.39310073852539,58.75569915771485
7064,Sabetta International Airport,SBT,RU,71.219167,72.052222
7065,Bovanenkovo Airport,BVJ,RU,70.315278,68.333611
7066,Salekhard Airport,SLY,RU,66.5907974243164,66.61100006103516
7067,Mys Kamenny Airport,YMK,RU,68.467676,73.596733
7068,Krasnoselkup Airport,KKQ,RU,65.717,82.455
7069,Tarko-Sale Airport,TQL,RU,64.930485,77.811295
7070,Urengoy Airport,UEN,RU,65.9599990845,78.43699646
7071,Berezovo Airport,EZV,RU,63.92100143432617,65.03050231933594
7072,Khanty Mansiysk Airport,HMA,RU,61.02849960327149,69.08609771728516
7073,Igrim Airport,IRM,RU,63.200391,64.440136
7074,Nyagan Airport,NYA,RU,62.110001,65.614998
7075,Sovetskiy Airport,OVS,RU,61.326622009277344,63.60191345214844
7076,Uray Airport,URJ,RU,60.10329818725586,64.82669830322266
7077,Beloyarskiy Airport,EYK,RU,63.686901,66.698601
7078,Izhevsk Airport,IJK,RU,56.82809829711914,53.45750045776367
7079,Pobedilovo Airport,KVX,RU,58.503883,49.347831
7080,Nadym Airport,NYM,RU,65.48090362548828,72.69889831542969
7081,Novy Urengoy Airport,NUX,RU,66.06939697265625,76.52030181884766
7082,Nizhnevartovsk Airport,NJC,RU,60.94929885864258,76.48359680175781
7083,Perm International Airport,PEE,RU,57.914501,56.021198
7084,Kogalym International Airport,KGP,RU,62.19039916992188,74.53379821777344
7085,Nefteyugansk Airport,NFG,RU,61.10829925537109,72.6500015258789
7086,Noyabrsk Airport,NOJ,RU,63.18330001831055,75.2699966430664
7087,Surgut Airport,SGC,RU,61.34370040893555,73.40180206298828
7088,Koltsovo Airport,SVX,RU,56.743099212646,60.802700042725
7089,Remezov Airport,RMZ,RU,58.058466,68.343392
7090,Tobolsk Airport,TOX,RU,58.13579940795898,68.23190307617188
7091,Roshchino International Airport,TJM,RU,57.1896018982,65.3243026733
7092,Kurgan Airport,KRO,RU,55.47529983520508,65.41560363769531
7093,Balkanabat Airport,BKN,TM,39.480598,54.366001
7094,Monument Valley Airport,GMV,US,37.015868,-110.202031
7095,Ashgabat International Airport,ASB,TM,37.986801,58.361
7096,Turkmenbashi International Airport,KRW,TM,40.063301,53.007198
7097,Mary International Airport,MYP,TM,37.62353,61.895668
7098,Daşoguz Airport,TAZ,TM,41.759853,59.836149
7099,Türkmenabat International Airport,CRZ,TM,38.930662,63.563982
7100,Dushanbe Airport,DYU,TJ,38.5433006287,68.8249969482
7101,Kulob Airport,TJU,TJ,37.98809814453125,69.80500030517578
7102,Khujand Airport,LBD,TJ,40.215401,69.694702
7103,Qurghonteppa International Airport,KQT,TJ,37.86640167236328,68.86470031738281
7104,Andizhan Airport,AZN,UZ,40.727699,72.293999
7105,Fergana International Airport,FEG,UZ,40.358799,71.745003
7106,Namangan Airport,NMA,UZ,40.9846,71.556702
7107,Muynak Airport,MOK,UZ,43.753636,59.029884
7108,Nukus Airport,NCU,UZ,42.4884,59.623299
7109,Urgench Airport,UGC,UZ,41.58430099487305,60.641700744628906
7110,Navoi Airport,NVI,UZ,40.117199,65.170799
7111,Bukhara International Airport,BHK,UZ,39.775002,64.483299
7112,Karshi Airport,KSQ,UZ,38.802246,65.773068
7113,Sugraly Airport,AFS,UZ,41.613899,64.2332
7114,Samarkand Airport,SKD,UZ,39.70050048828125,66.98380279541016
7115,Termez Airport,TMJ,UZ,37.287261,67.311869
7116,Tashkent International Airport,TAS,UZ,41.257900238,69.2811965942
7117,Ustupo Airport,UTU,PA,9.1283,-77.9337
7118,Kostroma Sokerkino Airport,KMW,RU,57.7969017029,41.0194015503
7119,Grabtsevo Airport,KLF,RU,54.5499992371,36.3666687012
7120,Ivanovo South Airport,IWA,RU,56.93939971923828,40.940799713134766
7121,Staroselye Airport,RYB,RU,58.10419845581055,38.92940139770508
7122,Bryansk Airport,BZK,RU,53.214199,34.176399
7123,Zhukovsky International Airport,ZIA,RU,55.553299,38.150002
7124,Domodedovo International Airport,DME,RU,55.40879821777344,37.90629959106445
7125,Tunoshna Airport,IAR,RU,57.560699,40.157398
7126,Sheremetyevo International Airport,SVO,RU,55.972599,37.4146
7127,Migalovo Air Base,KLD,RU,56.82469940185547,35.7577018737793
7128,Ostafyevo International Airport,OSF,RU,55.511667,37.507222
7129,Chkalovskiy Air Base,CKL,RU,55.8783,38.061699
7130,Belgorod International Airport,EGO,RU,50.643798828125,36.5900993347168
7131,Kursk East Airport,URS,RU,51.7505989074707,36.29560089111328
7132,Lipetsk Airport,LPK,RU,52.70280075073242,39.53779983520508
7133,Voronezh International Airport,VOZ,RU,51.81420135498047,39.22959899902344
7134,Oryol Yuzhny Airport,OEL,RU,52.9347000122,36.0022010803
7135,Donskoye Airport,TBW,RU,52.806098937988,41.482799530029
7136,Manumu Airport,UUU,PG,-9.0746,147.5735
7137,Turlatovo Airport,RZN,RU,54.55590057373047,39.855201721191406
7138,Klokovo Airfield,TYA,RU,54.239,37.6
7139,Vnukovo International Airport,VKO,RU,55.5914993286,37.2615013123
7140,Ukhta Airport,UCT,RU,63.56689834594727,53.8046989440918
7141,Inta Airport,INA,RU,66.053372,60.105786
7142,Pechora Airport,PEX,RU,65.12110137939453,57.13079833984375
7143,Usinsk Airport,USK,RU,66.00469970703125,57.3671989440918
7144,Vorkuta Airport,VKT,RU,67.48860168457031,63.99309921264648
7145,Ust-Tsylma Airport,UTS,RU,65.43729400630001,52.20033645629999
7146,Syktyvkar Airport,SCW,RU,61.64699935913086,50.84510040283203
7147,Nizhny Novgorod Strigino International Airport,GOJ,RU,56.230098724365,43.784000396729
7148,Bugulma Airport,UUA,RU,54.63999938964844,52.801700592041016
7149,Kazan International Airport,KZN,RU,55.606201171875,49.278701782227
7150,Begishevo Airport,NBC,RU,55.564701080322266,52.09249877929688
7151,Yoshkar-Ola Airport,JOK,RU,56.70059967041016,47.90470123291016
7152,Cheboksary Airport,CSY,RU,56.09030151367188,47.3473014831543
7153,Zhigansk Airport,ZIX,RU,66.7965011597,123.361000061
7154,Ulyanovsk Baratayevka Airport,ULV,RU,54.268299,48.2267
7155,Ulyanovsk East Airport,ULY,RU,54.401001,48.8027
7156,Orenburg Central Airport,REN,RU,51.79579925537109,55.45669937133789
7157,Orsk Airport,OSW,RU,51.072498,58.5956
7158,Penza Airport,PEZ,RU,53.110599517822266,45.02109909057617
7159,Saransk Airport,SKX,RU,54.12512969970703,45.21225738525391
7160,Balakovo Airport,BWO,RU,51.8582992554,47.7456016541
7161,Gagarin International Airport,GSV,RU,51.712778,46.171111
7162,Beloretsk Airport,BCX,RU,53.938389,58.340113
7163,Neftekamsk Airport,NEF,RU,56.1068992615,54.3471984863
7164,Oktyabrskiy Airport,OKT,RU,54.4399986267,53.3883018494
7165,Ufa International Airport,UFA,RU,54.557498931885,55.874401092529
7166,Kurumoch International Airport,KUF,RU,53.504901885986,50.16429901123
7167,Hope Bay Aerodrome,UZM,CA,68.156,-106.618
7168,Urzhar Airport,UZR,KZ,47.09115,81.66521
7169,"Rewa Airport, Chorhata, REWA",REW,IN,24.503401,81.220299
7170,Diu Airport,DIU,IN,20.7131,70.921097
7171,Birsi Airport,GDB,IN,21.526817,80.290347
7172,Sardar Vallabhbhai Patel International Airport,AMD,IN,23.0771999359,72.63469696039999
7173,Akola Airport,AKD,IN,20.698931,77.056883
7174,Aurangabad Airport,IXU,IN,19.862699508666992,75.39810180664062
7175,Chhatrapati Shivaji International Airport,BOM,IN,19.0886993408,72.8678970337
7176,Bilaspur Airport,PAB,IN,21.9884,82.111
7177,Bhuj Airport,BHJ,IN,23.2877998352,69.6701965332
7178,Belagavi Airport,IXG,IN,15.8593,74.618301
7179,Vadodara Airport,BDQ,IN,22.336201,73.226303
7180,Raja Bhoj International Airport,BHO,IN,23.2875003815,77.3374023438
7181,Bhavnagar Airport,BHU,IN,21.752199173,72.1852035522
7182,Daman Airport,NMB,IN,20.434401,72.843201
7183,Guna Airport,GUX,IN,24.654699,77.347298
7184,Dabolim Airport,GOI,IN,15.3808,73.831398
7185,Hubli Airport,HBX,IN,15.361700058,75.08489990230001
7186,Devi Ahilyabai Holkar Airport,IDR,IN,22.7217998505,75.8011016846
